,geoid,date,value
328,3914,2015-06-04,1
328,0647,2015-06-04,1
328,4002,2015-06-04,1
328,0607,2015-06-04,1
328,0601,2015-06-04,1
328,3627,2015-06-04,1
328,4706,2015-06-04,1
328,4703,2015-06-04,1
328,4214,2015-06-04,1
328,3909,2015-06-04,1
328,4822,2015-06-04,1
328,4831,2015-06-04,1
328,4828,2015-06-04,1
328,1706,2015-06-04,1
328,1808,2015-06-04,1
328,1805,2015-06-04,1
328,5507,2015-06-04,1
328,5505,2015-06-04,1
328,4205,2015-06-04,1
328,3906,2015-06-04,1
328,0408,2015-06-04,1
328,0627,2015-06-04,1
328,2614,2015-06-04,1
328,3619,2015-06-04,1
328,7800,2015-06-04,1
328,2708,2015-06-04,1
328,0405,2015-06-04,1
328,0806,2015-06-04,1
328,2703,2015-06-04,1
328,4203,2015-06-04,1
328,4209,2015-06-04,1
328,4206,2015-06-04,1
328,4208,2015-06-04,1
328,4215,2015-06-04,1
328,2601,2015-06-04,1
328,3201,2015-06-04,1
328,0102,2015-06-04,1
328,1806,2015-06-04,1
328,3910,2015-06-04,1
328,2203,2015-06-04,1
328,4600,2015-06-04,1
328,5600,2015-06-04,1
328,2904,2015-06-04,1
328,1207,2015-06-04,1
328,4004,2015-06-04,1
328,4003,2015-06-04,1
328,1716,2015-06-04,1
328,2401,2015-06-04,1
328,3915,2015-06-04,1
328,3404,2015-06-04,1
328,4212,2015-06-04,1
328,1802,2015-06-04,1
328,5310,2015-06-04,1
328,0633,2015-06-04,1
328,0652,2015-06-04,1
328,2608,2015-06-04,1
328,0101,2015-06-04,1
328,4816,2015-06-04,1
328,1713,2015-06-04,1
328,1705,2015-06-04,1
328,0618,2015-06-04,1
328,3623,2015-06-04,1
328,2602,2015-06-04,1
328,0615,2015-06-04,1
328,0613,2015-06-04,1
328,5110,2015-06-04,1
328,2907,2015-06-04,1
328,0611,2015-06-04,1
328,False,2015-06-04,1
328,4101,2015-06-04,1
328,5303,2015-06-04,1
328,1226,2015-06-04,1
328,5308,2015-06-04,1
328,3710,2015-06-04,1
328,7200,2015-06-04,1
328,4832,2015-06-04,1
328,2201,2015-06-04,1
328,3603,2015-06-04,1
328,1306,2015-06-04,1
328,4708,2015-06-04,1
328,3621,2015-06-04,1
328,1204,2015-06-04,1
328,3901,2015-06-04,1
328,0406,2015-06-04,1
328,3602,2015-06-04,1
328,3707,2015-06-04,1
328,3102,2015-06-04,1
328,1602,2015-06-04,1
328,4902,2015-06-04,1
328,0639,2015-06-04,1
328,4104,2015-06-04,1
328,0502,2015-06-04,1
328,3000,2015-06-04,1
328,4202,2015-06-04,1
328,2004,2015-06-04,1
328,4102,2015-06-04,1
328,2803,2015-06-04,1
328,3605,2015-06-04,1
328,2906,2015-06-04,1
328,1218,2015-06-04,1
328,1903,2015-06-04,1
328,4207,2015-06-04,1
328,1213,2015-06-04,1
328,1715,2015-06-04,1
328,1221,2015-06-04,1
328,2903,2015-06-04,1
328,4709,2015-06-04,1
328,5106,2015-06-04,1
328,2205,2015-06-04,1
328,2706,2015-06-04,1
328,1217,2015-06-04,1
328,0614,2015-06-04,1
328,1308,2015-06-04,1
328,3402,2015-06-04,1
328,2804,2015-06-04,1
328,5105,2015-06-04,1
328,4201,2015-06-04,1
328,1718,2015-06-04,1
328,1215,2015-06-04,1
328,5508,2015-06-04,1
328,3411,2015-06-04,1
328,2704,2015-06-04,1
328,False,2015-06-04,1
328,0803,2015-06-04,1
328,4204,2015-06-04,1
328,3709,2015-06-04,1
328,5102,2015-06-04,1
328,5307,2015-06-04,1
328,0608,2015-06-04,1
328,4210,2015-06-04,1
328,2302,2015-06-04,1
328,3601,2015-06-04,1
328,4705,2015-06-04,1
328,4507,2015-06-04,1
328,3611,2015-06-04,1
328,4217,2015-06-04,1
328,1712,2015-06-04,1
328,0200,2015-06-04,1
328,3607,2015-06-04,1
328,0625,2015-06-04,1
328,0620,2015-06-04,1
328,2604,2015-06-04,1
328,4812,2015-06-04,1
328,0621,2015-06-04,1
328,0605,2015-06-04,1
328,1302,2015-06-04,1
328,1209,2015-06-04,1
328,2702,2015-06-04,1
328,0644,2015-06-04,1
328,2206,2015-06-04,1
328,4903,2015-06-04,1
328,2002,2015-06-04,1
328,3302,2015-06-04,1
328,4825,2015-06-04,1
328,2202,2015-06-04,1
328,3204,2015-06-04,1
328,3401,2015-06-04,1
330,False,2015-10-08,1
330,3102,2015-10-08,1
330,4828,2015-10-08,1
330,2707,2015-10-08,1
330,4810,2015-10-08,1
330,0645,2015-10-08,1
330,2701,2015-10-08,1
330,1226,2015-10-08,1
330,1220,2015-10-08,1
330,1308,2015-10-08,1
330,0406,2015-10-08,1
330,5110,2015-10-08,1
330,4823,2015-10-08,1
330,3708,2015-10-08,1
330,3101,2015-10-08,1
330,3709,2015-10-08,1
330,4825,2015-10-08,1
330,4814,2015-10-08,1
330,3907,2015-10-08,1
330,0621,2015-10-08,1
330,1301,2015-10-08,1
330,4826,2015-10-08,1
330,3407,2015-10-08,1
330,3601,2015-10-08,1
330,4812,2015-10-08,1
330,1211,2015-10-08,1
330,5308,2015-10-08,1
330,3502,2015-10-08,1
330,1804,2015-10-08,1
330,1309,2015-10-08,1
330,4832,2015-10-08,1
330,0408,2015-10-08,1
330,3711,2015-10-08,1
330,3915,2015-10-08,1
330,2610,2015-10-08,1
330,4503,2015-10-08,1
330,2002,2015-10-08,1
330,3707,2015-10-08,1
330,4002,2015-10-08,1
330,3621,2015-10-08,1
331,1220,2015-03-04,1
331,0641,2015-03-04,1
331,2407,2015-03-04,1
331,1224,2015-03-04,1
331,1209,2015-03-04,1
331,1222,2015-03-04,1
331,2202,2015-03-04,1
331,4830,2015-03-04,1
331,2508,2015-03-04,1
331,2707,2015-03-04,1
331,3408,2015-03-04,1
331,0633,2015-03-04,1
331,0609,2015-03-04,1
331,3626,2015-03-04,1
331,1701,2015-03-04,1
331,2613,2015-03-04,1
331,3903,2015-03-04,1
331,1221,2015-03-04,1
331,1304,2015-03-04,1
331,False,2015-03-04,1
331,3410,2015-03-04,1
331,3613,2015-03-04,1
331,4809,2015-03-04,1
331,0628,2015-03-04,1
332,0905,2015-10-08,1
332,2206,2015-10-08,1
335,2103,2015-04-14,1
335,5308,2015-04-14,1
335,1220,2015-04-14,1
335,3616,2015-04-14,1
335,3613,2015-04-14,1
335,3201,2015-04-14,1
335,5108,2015-04-14,1
335,0647,2015-04-14,1
335,4214,2015-04-14,1
335,2701,2015-04-14,1
335,3408,2015-04-14,1
335,5504,2015-04-14,1
335,4709,2015-04-14,1
335,5307,2015-04-14,1
335,False,2015-04-14,1
335,0603,2015-04-14,1
335,4103,2015-04-14,1
335,5301,2015-04-14,1
335,1705,2015-04-14,1
335,0619,2015-04-14,1
335,4829,2015-04-14,1
335,0627,2015-04-14,1
335,3903,2015-04-14,1
335,5302,2015-04-14,1
335,1709,2015-04-14,1
335,0652,2015-04-14,1
335,3610,2015-04-14,1
335,2705,2015-04-14,1
335,0637,2015-04-14,1
335,False,2015-04-14,1
335,3608,2015-04-14,1
335,0632,2015-04-14,1
335,1213,2015-04-14,1
335,0628,2015-04-14,1
335,1707,2015-04-14,1
335,3102,2015-04-14,1
335,1305,2015-04-14,1
335,3625,2015-04-14,1
335,3409,2015-04-14,1
335,1716,2015-04-14,1
335,2612,2015-04-14,1
335,3606,2015-04-14,1
335,3410,2015-04-14,1
335,2609,2015-04-14,1
335,3612,2015-04-14,1
335,1222,2015-04-14,1
335,0633,2015-04-14,1
335,5000,2015-04-14,1
335,1701,2015-04-14,1
335,0611,2015-04-14,1
336,0905,2016-06-08,1
336,False,2016-06-08,1
336,3620,2016-06-08,1
339,2002,2015-04-16,1
339,0606,2015-04-16,1
339,0618,2015-04-16,1
339,0807,2015-04-16,1
339,1703,2015-04-16,1
339,4401,2015-04-16,1
339,0605,2015-04-16,1
339,0628,2015-04-16,1
339,2612,2015-04-16,1
339,0802,2015-04-16,1
339,3704,2015-04-16,1
339,0905,2015-04-16,1
339,1902,2015-04-16,1
339,2708,2015-04-16,1
339,2301,2015-04-16,1
339,0619,2015-04-16,1
339,1220,2015-04-16,1
339,0647,2015-04-16,1
339,1801,2015-04-16,1
339,0631,2015-04-16,1
339,3102,2015-04-16,1
339,2103,2015-04-16,1
339,0401,2015-04-16,1
339,3302,2015-04-16,1
339,0806,2015-04-16,1
339,0613,2015-04-16,1
339,0640,2015-04-16,1
339,1213,2015-04-16,1
339,2605,2015-04-16,1
339,4217,2015-04-16,1
339,1807,2015-04-16,1
339,3616,2015-04-16,1
339,1218,2015-04-16,1
339,0903,2015-04-16,1
339,3619,2015-04-16,1
339,3602,2015-04-16,1
339,4207,2015-04-16,1
339,0632,2015-04-16,1
339,3203,2015-04-16,1
339,3624,2015-04-16,1
339,5302,2015-04-16,1
339,False,2015-04-16,1
339,1717,2015-04-16,1
339,4201,2015-04-16,1
339,4206,2015-04-16,1
339,1313,2015-04-16,1
339,2003,2015-04-16,1
339,5306,2015-04-16,1
340,0652,2015-06-25,1
340,False,2015-06-25,1
340,3703,2015-06-25,1
340,3410,2015-06-25,1
340,0611,2015-06-25,1
341,1709,2016-01-12,1
341,3620,2016-01-12,1
341,1707,2016-01-12,1
341,3619,2016-01-12,1
341,0615,2016-01-12,1
341,0403,2016-01-12,1
341,1702,2016-01-12,1
347,2704,2015-10-09,1
347,3913,2015-10-09,1
347,0632,2015-10-09,1
349,4402,2015-04-28,1
349,5101,2015-04-28,1
349,4830,2015-04-28,1
349,False,2015-04-28,1
349,0629,2015-04-28,1
349,5504,2015-04-28,1
349,4401,2015-04-28,1
349,0637,2015-04-28,1
349,4104,2015-04-28,1
349,1304,2015-04-28,1
349,0614,2015-04-28,1
350,False,2018-03-07,1
350,2907,2018-03-07,1
350,False,2018-03-07,1
350,2206,2018-03-07,1
350,False,2018-03-07,1
350,False,2018-03-07,1
350,False,2018-03-07,1
350,False,2018-03-07,1
350,4501,2018-03-07,1
350,False,2018-03-07,1
350,False,2018-03-07,1
350,False,2018-03-07,1
350,False,2018-03-07,1
350,False,2018-03-07,1
350,False,2018-03-07,1
350,False,2018-03-07,1
350,False,2018-03-07,1
351,0644,2018-06-21,1
351,2802,2018-06-21,1
351,4103,2018-06-21,1
351,3609,2018-06-21,1
351,0641,2018-06-21,1
351,0611,2018-06-21,1
351,3201,2018-06-21,1
351,False,2018-06-21,1
351,0640,2018-06-21,1
351,1807,2018-06-21,1
351,5108,2018-06-21,1
351,2705,2018-06-21,1
351,0632,2018-06-21,1
351,3408,2018-06-21,1
351,2502,2018-06-21,1
351,3410,2018-06-21,1
351,3613,2018-06-21,1
351,1224,2018-06-21,1
351,1209,2018-06-21,1
351,1711,2018-06-21,1
351,False,2018-06-21,1
351,4709,2018-06-21,1
351,4834,2018-06-21,1
351,2202,2018-06-21,1
351,0646,2018-06-21,1
351,3412,2018-06-21,1
351,0643,2018-06-21,1
351,3503,2018-06-21,1
351,4818,2018-06-21,1
351,0613,2018-06-21,1
351,3618,2018-06-21,1
351,1220,2018-06-21,1
351,2301,2018-06-21,1
351,3615,2018-06-21,1
352,5502,2018-04-19,1
352,False,2018-04-19,1
352,2001,2018-04-19,1
352,False,2018-04-19,1
352,0804,2018-04-19,1
352,False,2018-04-19,1
352,False,2018-04-19,1
352,False,2018-04-19,1
352,False,2018-04-19,1
352,False,2018-04-19,1
352,False,2018-04-19,1
352,False,2018-04-19,1
352,False,2018-04-19,1
354,1805,2017-04-28,1
354,1210,2017-04-28,1
354,1309,2017-04-28,1
354,3409,2017-04-28,1
354,5308,2017-04-28,1
354,4207,2017-04-28,1
354,2906,2017-04-28,1
354,0805,2017-04-28,1
354,0608,2017-04-28,1
354,0615,2017-04-28,1
354,5403,2017-04-28,1
354,4216,2017-04-28,1
354,1702,2017-04-28,1
354,2902,2017-04-28,1
354,False,2017-04-28,1
354,1203,2017-04-28,1
354,5503,2017-04-28,1
354,1804,2017-04-28,1
354,3915,2017-04-28,1
354,3901,2017-04-28,1
354,3913,2017-04-28,1
354,2105,2017-04-28,1
354,0625,2017-04-28,1
354,3405,2017-04-28,1
354,4211,2017-04-28,1
354,2613,2017-04-28,1
354,1809,2017-04-28,1
354,4505,2017-04-28,1
354,2002,2017-04-28,1
354,4818,2017-04-28,1
354,1226,2017-04-28,1
354,2506,2017-04-28,1
354,0645,2017-04-28,1
355,False,2018-02-27,1
355,False,2018-02-27,1
355,5402,2018-02-27,1
355,False,2018-02-27,1
355,False,2018-02-27,1
355,False,2018-02-27,1
355,2206,2018-02-27,1
355,False,2018-02-27,1
355,False,2018-02-27,1
355,False,2018-02-27,1
355,False,2018-02-27,1
355,False,2018-02-27,1
356,1802,2017-04-06,1
356,False,2017-04-06,1
356,False,2017-04-06,1
356,False,2017-04-06,1
356,2907,2017-04-06,1
356,False,2017-04-06,1
356,False,2017-04-06,1
356,False,2017-04-06,1
356,False,2017-04-06,1
356,False,2017-04-06,1
356,False,2017-04-06,1
356,False,2017-04-06,1
356,False,2017-04-06,1
356,False,2017-04-06,1
356,False,2017-04-06,1
357,False,2018-04-18,1
358,1707,2017-03-28,1
358,1702,2017-03-28,1
358,1717,2017-03-28,1
358,3913,2017-03-28,1
358,3302,2017-03-28,1
358,4103,2017-03-28,1
358,1224,2017-03-28,1
358,2408,2017-03-28,1
358,3614,2017-03-28,1
358,4104,2017-03-28,1
358,0107,2017-03-28,1
358,1220,2017-03-28,1
358,4101,2017-03-28,1
358,2905,2017-03-28,1
358,3620,2017-03-28,1
358,3301,2017-03-28,1
358,0609,2017-03-28,1
363,4902,2017-05-03,1
363,4830,2017-05-03,1
363,5401,2017-05-03,1
363,0632,2017-05-03,1
363,False,2017-05-03,1
363,0403,2017-05-03,1
363,4205,2017-05-03,1
363,4901,2017-05-03,1
363,3913,2017-05-03,1
363,4816,2017-05-03,1
363,0644,2017-05-03,1
363,3611,2017-05-03,1
363,2408,2017-05-03,1
363,1226,2017-05-03,1
363,3914,2017-05-03,1
363,3624,2017-05-03,1
363,0618,2017-05-03,1
363,0627,2017-05-03,1
363,3903,2017-05-03,1
363,5306,2017-05-03,1
363,2802,2017-05-03,1
363,4201,2017-05-03,1
363,False,2017-05-03,1
363,1804,2017-05-03,1
363,1204,2017-05-03,1
363,3101,2017-05-03,1
363,4701,2017-05-03,1
363,1205,2017-05-03,1
363,1806,2017-05-03,1
363,1710,2017-05-03,1
363,4208,2017-05-03,1
363,5108,2017-05-03,1
363,3703,2017-05-03,1
363,3615,2017-05-03,1
363,1220,2017-05-03,1
363,3613,2017-05-03,1
363,3620,2017-05-03,1
363,False,2017-05-03,1
363,1801,2017-05-03,1
363,3102,2017-05-03,1
363,4705,2017-05-03,1
363,5107,2017-05-03,1
363,4401,2017-05-03,1
363,3402,2017-05-03,1
363,4502,2017-05-03,1
363,2206,2017-05-03,1
363,4817,2017-05-03,1
363,5101,2017-05-03,1
363,1718,2017-05-03,1
363,0805,2017-05-03,1
363,1217,2017-05-03,1
363,5304,2017-05-03,1
363,3707,2017-05-03,1
363,2607,2017-05-03,1
363,0601,2017-05-03,1
363,1714,2017-05-03,1
363,3902,2017-05-03,1
363,4004,2017-05-03,1
363,3709,2017-05-03,1
363,1312,2017-05-03,1
363,2506,2017-05-03,1
363,4836,2017-05-03,1
363,0901,2017-05-03,1
363,0642,2017-05-03,1
363,4903,2017-05-03,1
363,4904,2017-05-03,1
363,3411,2017-05-03,1
363,0200,2017-05-03,1
363,0807,2017-05-03,1
363,2301,2017-05-03,1
363,1701,2017-05-03,1
363,1713,2017-05-03,1
363,3609,2017-05-03,1
363,1711,2017-05-03,1
363,3618,2017-05-03,1
363,5502,2017-05-03,1
363,2103,2017-05-03,1
363,0407,2017-05-03,1
363,1212,2017-05-03,1
363,1715,2017-05-03,1
363,2902,2017-05-03,1
363,4206,2017-05-03,1
363,4822,2017-05-03,1
363,3612,2017-05-03,1
363,1902,2017-05-03,1
363,5110,2017-05-03,1
363,0631,2017-05-03,1
363,0501,2017-05-03,1
363,3407,2017-05-03,1
363,1805,2017-05-03,1
363,0624,2017-05-03,1
363,3501,2017-05-03,1
363,False,2017-05-03,1
363,1903,2017-05-03,1
363,0650,2017-05-03,1
363,0647,2017-05-03,1
363,0619,2017-05-03,1
363,2608,2017-05-03,1
363,3000,2017-05-03,1
363,False,2017-05-03,1
363,0615,2017-05-03,1
363,1215,2017-05-03,1
363,2404,2017-05-03,1
363,2612,2017-05-03,1
363,1210,2017-05-03,1
363,3915,2017-05-03,1
363,2905,2017-05-03,1
363,0646,2017-05-03,1
363,1208,2017-05-03,1
363,5109,2017-05-03,1
363,5301,2017-05-03,1
363,3604,2017-05-03,1
363,4102,2017-05-03,1
363,2706,2017-05-03,1
363,5403,2017-05-03,1
363,1207,2017-05-03,1
364,False,2018-04-10,1
364,False,2018-04-10,1
364,False,2018-04-10,1
364,False,2018-04-10,1
367,1220,2017-01-03,1
367,1302,2017-01-03,1
367,2708,2017-01-03,1
367,0609,2017-01-03,1
367,0641,2017-01-03,1
367,0624,2017-01-03,1
368,False,2017-06-15,1
368,False,2017-06-15,1
368,0905,2017-06-15,1
368,False,2017-06-15,1
368,3501,2017-06-15,1
368,False,2017-06-15,1
373,0605,2017-10-26,1
373,0807,2017-10-26,1
373,4709,2017-10-26,1
373,4818,2017-10-26,1
373,3408,2017-10-26,1
373,2509,2017-10-26,1
373,1220,2017-10-26,1
373,0627,2017-10-26,1
374,False,2018-04-16,1
374,False,2018-04-16,1
374,False,2018-04-16,1
374,2206,2018-04-16,1
374,3202,2018-04-16,1
374,False,2018-04-16,1
374,5502,2018-04-16,1
374,False,2018-04-16,1
374,False,2018-04-16,1
374,5402,2018-04-16,1
374,False,2018-04-16,1
374,False,2018-04-16,1
374,False,2018-04-16,1
374,False,2018-04-16,1
374,False,2018-04-16,1
374,False,2018-04-16,1
374,False,2018-04-16,1
374,False,2018-04-16,1
374,False,2018-04-16,1
374,False,2018-04-16,1
374,False,2018-04-16,1
374,False,2018-04-16,1
374,False,2018-04-16,1
374,False,2018-04-16,1
377,3606,2017-02-14,1
377,1218,2017-02-14,1
379,5301,2018-09-12,1
379,3623,2018-09-12,1
380,2803,2018-04-24,1
380,0606,2018-04-24,1
380,0401,2018-04-24,1
382,4102,2018-06-13,1
382,3406,2018-06-13,1
382,4808,2018-06-13,1
382,2501,2018-06-13,1
382,4701,2018-06-13,1
382,4209,2018-06-13,1
382,3705,2018-06-13,1
382,5106,2018-06-13,1
382,2701,2018-06-13,1
382,4104,2018-06-13,1
382,4826,2018-06-13,1
382,3302,2018-06-13,1
382,4832,2018-06-13,1
382,2102,2018-06-13,1
382,False,2018-06-13,1
382,3403,2018-06-13,1
382,3915,2018-06-13,1
383,0652,2017-06-16,1
383,3703,2017-06-16,1
383,0605,2017-06-16,1
384,False,2017-05-03,1
384,1802,2017-05-03,1
384,False,2017-05-03,1
384,False,2017-05-03,1
384,3202,2017-05-03,1
384,5502,2017-05-03,1
384,False,2017-05-03,1
384,False,2017-05-03,1
386,3614,2017-04-03,1
386,3605,2017-04-03,1
386,5504,2017-04-03,1
386,5307,2017-04-03,1
386,1209,2017-04-03,1
386,3412,2017-04-03,1
386,False,2017-04-03,1
386,4202,2017-04-03,1
386,3609,2017-04-03,1
386,3410,2017-04-03,1
387,3403,2018-07-26,1
387,2612,2018-07-26,1
392,5306,2017-02-28,1
392,5303,2017-02-28,1
392,4218,2017-02-28,1
392,4830,2017-02-28,1
392,0615,2017-02-28,1
392,2613,2017-02-28,1
392,2505,2017-02-28,1
392,4829,2017-02-28,1
392,2402,2017-02-28,1
392,4834,2017-02-28,1
392,1000,2017-02-28,1
392,2707,2017-02-28,1
392,2701,2017-02-28,1
392,4103,2017-02-28,1
392,3627,2017-02-28,1
392,3407,2017-02-28,1
392,5307,2017-02-28,1
392,1204,2017-02-28,1
392,3909,2017-02-28,1
392,1224,2017-02-28,1
392,4815,2017-02-28,1
392,0647,2017-02-28,1
392,3403,2017-02-28,1
392,0617,2017-02-28,1
393,3915,2018-03-14,1
393,3616,2018-03-14,1
393,5110,2018-03-14,1
393,3907,2018-03-14,1
393,3905,2018-03-14,1
393,3902,2018-03-14,1
393,4208,2018-03-14,1
393,4101,2018-03-14,1
393,3916,2018-03-14,1
393,2302,2018-03-14,1
393,False,2018-03-14,1
393,4102,2018-03-14,1
394,False,2018-04-25,1
394,False,2018-04-25,1
394,5402,2018-04-25,1
397,4218,2017-05-11,1
397,5306,2017-05-11,1
397,0401,2017-05-11,1
397,3605,2017-05-11,1
397,3909,2017-05-11,1
397,5302,2017-05-11,1
397,0652,2017-05-11,1
397,3618,2017-05-11,1
397,4103,2017-05-11,1
397,1902,2017-05-11,1
397,5110,2017-05-11,1
397,0645,2017-05-11,1
397,4207,2017-05-11,1
397,3914,2017-05-11,1
397,False,2017-05-11,1
397,3701,2017-05-11,1
397,3609,2017-05-11,1
397,5301,2017-05-11,1
397,0618,2017-05-11,1
397,5104,2017-05-11,1
397,2704,2017-05-11,1
397,3624,2017-05-11,1
397,3611,2017-05-11,1
397,2609,2017-05-11,1
397,0625,2017-05-11,1
399,4818,2017-04-06,1
399,1000,2017-04-06,1
399,4809,2017-04-06,1
399,1209,2017-04-06,1
399,4830,2017-04-06,1
399,0619,2017-04-06,1
401,1216,2018-04-17,1
401,1207,2018-04-17,1
401,0619,2018-04-17,1
401,0647,2018-04-17,1
402,1702,2018-03-05,1
402,2505,2018-03-05,1
402,4809,2018-03-05,1
402,3609,2018-03-05,1
402,5504,2018-03-05,1
402,3615,2018-03-05,1
402,0643,2018-03-05,1
402,0801,2018-03-05,1
402,1709,2018-03-05,1
402,1707,2018-03-05,1
402,1220,2018-03-05,1
402,False,2018-03-05,1
402,4401,2018-03-05,1
402,3608,2018-03-05,1
402,0640,2018-03-05,1
405,False,2017-04-05,1
405,False,2017-04-05,1
405,False,2017-04-05,1
405,False,2017-04-05,1
405,False,2017-04-05,1
405,False,2017-04-05,1
405,False,2017-04-05,1
405,False,2017-04-05,1
405,2907,2017-04-05,1
405,False,2017-04-05,1
405,False,2017-04-05,1
405,False,2017-04-05,1
405,False,2017-04-05,1
405,False,2017-04-05,1
409,0606,2018-04-24,1
409,0629,2018-04-24,1
409,3906,2018-04-24,1
409,False,2018-04-24,1
409,5109,2018-04-24,1
409,0605,2018-04-24,1
409,4102,2018-04-24,1
409,2610,2018-04-24,1
409,1712,2018-04-24,1
410,4402,2017-07-27,1
410,1707,2017-07-27,1
410,0637,2017-07-27,1
410,2614,2017-07-27,1
410,4210,2017-07-27,1
412,3601,2017-02-06,1
412,3602,2017-02-06,1
412,3603,2017-02-06,1
412,3604,2017-02-06,1
412,3627,2017-02-06,1
412,3621,2017-02-06,1
412,3624,2017-02-06,1
413,1216,2017-01-04,1
413,2609,2017-01-04,1
413,0637,2017-01-04,1
413,4207,2017-01-04,1
413,1701,2017-01-04,1
413,1209,2017-01-04,1
413,0107,2017-01-04,1
413,4815,2017-01-04,1
413,4401,2017-01-04,1
422,5103,2017-11-06,1
422,2702,2017-11-06,1
422,2613,2017-11-06,1
422,4904,2017-11-06,1
422,4818,2017-11-06,1
422,1226,2017-11-06,1
422,False,2017-11-06,1
422,4208,2017-11-06,1
422,3703,2017-11-06,1
422,4103,2017-11-06,1
422,1808,2017-11-06,1
422,3610,2017-11-06,1
422,5105,2017-11-06,1
422,2407,2017-11-06,1
422,0200,2017-11-06,1
422,2408,2017-11-06,1
425,False,2018-06-21,1
425,False,2018-06-21,1
425,False,2018-06-21,1
425,False,2018-06-21,1
425,False,2018-06-21,1
425,False,2018-06-21,1
425,False,2018-06-21,1
428,2702,2017-03-30,1
428,3705,2017-03-30,1
428,1804,2017-03-30,1
428,5103,2017-03-30,1
428,0653,2017-03-30,1
428,1224,2017-03-30,1
428,4701,2017-03-30,1
428,2610,2017-03-30,1
428,3621,2017-03-30,1
428,1303,2017-03-30,1
428,4502,2017-03-30,1
428,1707,2017-03-30,1
428,0629,2017-03-30,1
428,0641,2017-03-30,1
428,4101,2017-03-30,1
428,3712,2017-03-30,1
428,0403,2017-03-30,1
428,3613,2017-03-30,1
428,1000,2017-03-30,1
428,0802,2017-03-30,1
428,0611,2017-03-30,1
428,4709,2017-03-30,1
428,4205,2017-03-30,1
428,1226,2017-03-30,1
429,1803,2017-10-31,1
429,1809,2017-10-31,1
429,1806,2017-10-31,1
429,1808,2017-10-31,1
429,1802,2017-10-31,1
429,2506,2017-10-31,1
429,7200,2017-10-31,1
429,1805,2017-10-31,1
429,1801,2017-10-31,1
429,0806,2017-10-31,1
429,1804,2017-10-31,1
429,1903,2017-10-31,1
429,False,2017-10-31,1
429,1807,2017-10-31,1
429,1502,2017-10-31,1
431,1705,2017-05-26,1
431,1220,2017-05-26,1
432,False,2017-11-30,1
432,1802,2017-11-30,1
432,False,2017-11-30,1
432,0503,2017-11-30,1
432,False,2017-11-30,1
432,False,2017-11-30,1
432,2614,2017-11-30,1
432,False,2017-11-30,1
432,False,2017-11-30,1
432,False,2017-11-30,1
432,False,2017-11-30,1
434,False,2018-03-06,1
434,False,2018-03-06,1
434,False,2018-03-06,1
434,False,2018-03-06,1
434,False,2018-03-06,1
434,4501,2018-03-06,1
436,1303,2018-03-19,1
436,3621,2018-03-19,1
436,4701,2018-03-19,1
436,2610,2018-03-19,1
436,3708,2018-03-19,1
436,1217,2018-03-19,1
436,4600,2018-03-19,1
436,1805,2018-03-19,1
437,1902,2017-05-03,1
437,3620,2017-05-03,1
437,0606,2017-05-03,1
437,2504,2017-05-03,1
441,False,2019-05-23,1
442,False,2019-07-24,1
443,False,2020-11-30,1
444,2504,2020-07-24,1
444,0629,2020-07-24,1
446,0619,2019-06-27,1
446,4709,2019-06-27,1
446,0646,2019-06-27,1
446,0621,2019-06-27,1
446,4204,2019-06-27,1
446,0611,2019-06-27,1
446,4816,2019-06-27,1
446,0618,2019-06-27,1
446,3613,2019-06-27,1
446,0603,2019-06-27,1
446,4829,2019-06-27,1
446,3204,2019-06-27,1
446,5307,2019-06-27,1
446,1304,2019-06-27,1
446,2504,2019-06-27,1
446,0617,2019-06-27,1
446,2502,2019-06-27,1
446,3606,2019-06-27,1
446,3610,2019-06-27,1
446,False,2019-06-27,1
446,2408,2019-06-27,1
446,0640,2019-06-27,1
446,4205,2019-06-27,1
446,5309,2019-06-27,1
446,3620,2019-06-27,1
446,5000,2019-06-27,1
446,0652,2019-06-27,1
446,0627,2019-06-27,1
446,0631,2019-06-27,1
446,2402,2019-06-27,1
446,0647,2019-06-27,1
446,0620,2019-06-27,1
446,0802,2019-06-27,1
446,3612,2019-06-27,1
446,3603,2019-06-27,1
446,2704,2019-06-27,1
446,5310,2019-06-27,1
446,2503,2019-06-27,1
446,False,2019-06-27,1
446,4104,2019-06-27,1
446,0616,2019-06-27,1
446,0613,2019-06-27,1
446,0628,2019-06-27,1
446,4815,2019-06-27,1
446,5502,2019-06-27,1
446,4818,2019-06-27,1
446,1701,2019-06-27,1
446,0629,2019-06-27,1
446,0614,2019-06-27,1
446,4103,2019-06-27,1
446,1210,2019-06-27,1
446,5301,2019-06-27,1
446,3201,2019-06-27,1
446,3614,2019-06-27,1
446,1000,2019-06-27,1
446,0632,2019-06-27,1
446,1221,2019-06-27,1
446,1227,2019-06-27,1
446,5108,2019-06-27,1
446,2507,2019-06-27,1
446,0626,2019-06-27,1
446,0651,2019-06-27,1
447,2504,2020-03-09,1
447,1714,2020-03-09,1
447,3624,2020-03-09,1
447,3712,2020-03-09,1
447,4205,2020-03-09,1
447,2907,2020-03-09,1
447,2506,2020-03-09,1
447,4208,2020-03-09,1
447,4830,2020-03-09,1
447,2406,2020-03-09,1
447,1901,2020-03-09,1
447,4807,2020-03-09,1
449,2504,2020-07-22,1
